COOPID, YEAR, MONTH, DAY, PRECIPITATION, MAX TEMP, MIN TEMP, MEAN TEMP
84366,1978,2,10,0,49,35,42
84366,1978,2,11,0,53,32,42.5
84366,1978,2,12,0,57,31,44
84366,1978,2,13,0.01,76,34,55
84366,1978,2,14,0,72,45,58.5
84366,1978,2,15,0,62,35,48.5
84366,1978,2,16,0.82,55,44,49.5
84366,1978,2,17,0,53,45,49
84366,1978,2,18,0.71,60,46,53
84366,1978,2,19,0,60,49,54.5
84366,1978,2,20,0,-99.9,42,-99.9
84366,1978,2,21,0,59,38,48.5
84366,1978,2,22,0,56,28,42
84366,1978,2,23,0,63,28,45.5
84366,1978,2,24,0,62,33,47.5
84366,1978,2,25,0,66,35,50.5
84366,1978,2,26,0,72,46,59
84366,1978,2,27,0,67,42,54.5
84366,1978,2,28,0.02,60,46,53
84366,1978,2,29,-99.99,-99.9,-99.9,-99.9
84366,1978,3,1,0.24,65,53,59
84366,1978,3,2,0,62,48,55
84366,1978,3,3,1.27,67,52,59.5
84366,1978,3,4,0,64,42,53
84366,1978,3,5,0,50,34,42
84366,1978,3,6,0,58,31,44.5
84366,1978,3,7,0,65,42,53.5
84366,1978,3,8,0.24,62,41,51.5
84366,1978,3,9,0,63,53,58
84366,1978,3,10,0.11,57,45,51
84366,1978,3,11,0,62,37,49.5
84366,1978,3,12,0,77,45,61
84366,1978,3,13,0,74,55,64.5
84366,1978,3,14,0,85,59,72
84366,1978,3,15,0.26,79,63,71
84366,1978,3,16,0.02,76,59,67.5
84366,1978,3,17,0,74,-99.9,-99.9
84366,1978,3,18,0,59,41,50
84366,1978,3,19,0,62,38,50
84366,1978,3,20,0,65,47,56
84366,1978,3,21,0,72,55,63.5
84366,1978,3,22,0,73,57,65
84366,1978,3,23,0,71,54,62.5
84366,1978,3,24,0,72,56,64
84366,1978,3,25,0,74,63,68.5
84366,1978,3,26,0,83,60,71.5
84366,1978,3,27,0,77,46,61.5
84366,1978,3,28,0,65,45,55
84366,1978,3,29,0,68,52,60
84366,1978,3,30,0,68,46,57
84366,1978,3,31,0,71,48,59.5
84366,1978,4,1,0,80,55,67.5
84366,1978,4,2,0,78,54,66
84366,1978,4,3,0,-99.9,-99.9,-99.9
84366,1978,4,4,0,75,60,67.5
84366,1978,4,5,0,79,57,68
84366,1978,4,6,0,76,59,67.5
84366,1978,4,7,0,82,64,73
84366,1978,4,8,0,84,61,72.5
84366,1978,4,9,0,86,62,74
84366,1978,4,10,0,82,60,71
84366,1978,4,11,0,85,62,73.5
84366,1978,4,12,0,82,-99.9,-99.9
84366,1978,4,13,0.73,86,67,76.5
84366,1978,4,14,0,74,60,67
84366,1978,4,15,0,77,64,70.5
84366,1978,4,16,0,79,58,68.5
84366,1978,4,17,0,78,61,69.5
84366,1978,4,18,0,81,58,69.5
84366,1978,4,19,1,-99.9,-99.9,-99.9
84366,1978,4,20,0,80,55,67.5
84366,1978,4,21,0,78,51,64.5
84366,1978,4,22,0,79,50,64.5
84366,1978,4,23,0,77,64,70.5
84366,1978,4,24,0,78,68,73
84366,1978,4,25,0,77,62,69.5
84366,1978,4,26,0,75,55,65
84366,1978,4,27,0,76,-99.9,-99.9
84366,1978,4,28,0,81,50,65.5
84366,1978,4,29,0,76,47,61.5
84366,1978,4,30,0,84,56,70
84366,1978,5,1,0,87,59,73
84366,1978,5,2,0.35,87,56,71.5
84366,1978,5,3,0,83,67,75
84366,1978,5,4,4.25,81,60,70.5
84366,1978,5,5,0,81,60,70.5
84366,1978,5,6,0,79,62,70.5
84366,1978,5,7,0,80,71,75.5
84366,1978,5,8,0.11,87,69,78
84366,1978,5,9,0.06,89,69,79
84366,1978,5,10,0,83,71,77
84366,1978,5,11,0,81,60,70.5
84366,1978,5,12,0,81,70,75.5
84366,1978,5,13,0,89,65,77
84366,1978,5,14,0,88,62,75
84366,1978,5,15,0,86,56,71
84366,1978,5,16,0.05,85,61,73
84366,1978,5,17,0,84,62,73
84366,1978,5,18,0,84,68,76
84366,1978,5,19,0,83,68,75.5
84366,1978,5,20,0.12,84,69,76.5
84366,1978,5,21,0,84,64,74
84366,1978,5,22,0,91,66,78.5
84366,1978,5,23,0,89,69,79
84366,1978,5,24,0,-99.9,-99.9,-99.9
84366,1978,5,25,0,85,64,74.5
84366,1978,5,26,0,87,69,78
84366,1978,5,27,0,85,72,78.5
84366,1978,5,28,0,85,67,76
84366,1978,5,29,0,86,65,75.5
84366,1978,5,30,0,85,69,77
84366,1978,5,31,0,87,63,75
84366,1978,6,1,0.25,89,69,79
84366,1978,6,2,0,84,66,75
84366,1978,6,3,0.91,88,65,76.5
84366,1978,6,4,0.36,86,70,78
84366,1978,6,5,0.15,82,70,76
84366,1978,6,6,0,84,69,76.5
84366,1978,6,7,0,85,69,77
84366,1978,6,8,0.38,85,71,78
84366,1978,6,9,0.4,91,72,81.5
84366,1978,6,10,0.07,91,70,80.5
84366,1978,6,11,0.12,83,73,78
84366,1978,6,12,0,86,72,79
84366,1978,6,13,0,89,69,79
84366,1978,6,14,0.04,85,68,76.5
84366,1978,6,15,0,87,78,82.5
84366,1978,6,16,0,84,75,79.5
84366,1978,6,17,0,84,75,79.5
84366,1978,6,18,0,85,75,80
84366,1978,6,19,0.02,85,72,78.5
84366,1978,6,20,0,85,75,80
84366,1978,6,21,0.02,87,76,81.5
84366,1978,6,22,0.02,90,71,80.5
84366,1978,6,23,0,85,72,78.5
84366,1978,6,24,0,87,73,80
84366,1978,6,25,0,88,72,80
84366,1978,6,26,0,88,73,80.5
84366,1978,6,27,0,89,71,80
84366,1978,6,28,0,96,65,80.5
84366,1978,6,29,0,94,72,83
84366,1978,6,30,0,92,74,83
84366,1978,7,1,0,95,74,84.5
84366,1978,7,2,0,98,75,86.5
84366,1978,7,3,0,98,76,87
84366,1978,7,4,0.5,97,74,85.5
84366,1978,7,5,0.15,95,73,84
84366,1978,7,6,0.2,89,73,81
84366,1978,7,7,0.55,86,74,80
84366,1978,7,8,0,89,73,81
84366,1978,7,9,0,89,72,80.5
84366,1978,7,10,0,89,71,80
84366,1978,7,11,0,97,75,86
84366,1978,7,12,0.11,89,74,81.5
84366,1978,7,13,0.62,85,72,78.5
84366,1978,7,14,1.82,86,70,78
84366,1978,7,15,0,88,70,79
84366,1978,7,16,0.51,87,68,77.5
84366,1978,7,17,3.1,88,71,79.5
84366,1978,7,18,1.71,86,68,77
84366,1978,7,19,0,88,70,79
84366,1978,7,20,0,87,75,81
84366,1978,7,21,0,87,73,80
84366,1978,7,22,0,89,76,82.5
84366,1978,7,23,0.13,88,74,81
84366,1978,7,24,0,89,75,82
84366,1978,7,25,0,89,74,81.5
84366,1978,7,26,0,89,-99.9,-99.9
84366,1978,7,27,0.08,90,69,79.5
84366,1978,7,28,0.1,90,72,81
84366,1978,7,29,0,90,70,80
84366,1978,7,30,0.07,94,72,83
84366,1978,7,31,0.33,89,73,81
84366,1978,8,1,0,89,-99.9,-99.9
84366,1978,8,2,1.4,86,76,81
84366,1978,8,3,1.14,85,69,77
84366,1978,8,4,0,87,76,81.5
84366,1978,8,5,0,88,77,82.5
84366,1978,8,6,0,87,74,80.5
84366,1978,8,7,0,88,78,83
84366,1978,8,8,0,87,79,83
84366,1978,8,9,0.02,87,74,80.5
84366,1978,8,10,0,88,73,80.5
84366,1978,8,11,1.34,83,74,78.5
84366,1978,8,12,0.07,89,70,79.5
84366,1978,8,13,0,90,74,82
84366,1978,8,14,0.66,87,72,79.5
84366,1978,8,15,0,87,73,80
84366,1978,8,16,0.01,90,71,80.5
84366,1978,8,17,0.24,91,72,81.5
84366,1978,8,18,0,93,73,83
84366,1978,8,19,0.37,88,71,79.5
84366,1978,8,20,0,89,64,76.5
84366,1978,8,21,0,88,75,81.5
84366,1978,8,22,0,90,-99.9,-99.9
84366,1978,8,23,0,90,70,80
84366,1978,8,24,0.09,89,77,83
84366,1978,8,25,0,88,74,81
84366,1978,8,26,0,88,69,78.5
84366,1978,8,27,0,89,70,79.5
84366,1978,8,28,0,90,73,81.5
84366,1978,8,29,0,88,73,80.5
84366,1978,8,30,0,89,72,80.5
84366,1978,8,31,0,89,72,80.5
84366,1978,9,1,0,89,67,78
84366,1978,9,2,0,89,70,79.5
84366,1978,9,3,0,94,69,81.5
84366,1978,9,4,1.13,94,60,77
84366,1978,9,5,0.12,87,69,78
84366,1978,9,6,0.31,85,70,77.5
84366,1978,9,7,0.4,86,69,77.5
84366,1978,9,8,0,87,72,79.5
84366,1978,9,9,0,87,72,79.5
84366,1978,9,10,0.07,86,76,81
84366,1978,9,11,0.21,86,71,78.5
84366,1978,9,12,0,87,71,79
84366,1978,9,13,0,90,70,80
84366,1978,9,14,0,88,72,80
84366,1978,9,15,0,87,74,80.5
84366,1978,9,16,0,87,74,80.5
84366,1978,9,17,0,87,72,79.5
84366,1978,9,18,0,87,79,83
84366,1978,9,19,0,88,78,83
84366,1978,9,20,0,88,60,74
84366,1978,9,21,0.02,86,79,82.5
84366,1978,9,22,0,86,73,79.5
84366,1978,9,23,0,90,71,80.5
84366,1978,9,24,0.67,86,71,78.5
84366,1978,9,25,0.08,88,75,81.5
84366,1978,9,26,0,86,72,79
84366,1978,9,27,2.28,83,68,75.5
84366,1978,9,28,0.94,80,69,74.5
84366,1978,9,29,0.26,84,71,77.5
84366,1978,9,30,0.1,83,70,76.5
84366,1978,10,1,0,83,65,74
84366,1978,10,2,0,82,66,74
84366,1978,10,3,0,82,63,72.5
84366,1978,10,4,0,82,69,75.5
84366,1978,10,5,0,83,64,73.5
84366,1978,10,6,0,90,67,78.5
84366,1978,10,7,0,83,52,67.5
84366,1978,10,8,0,75,53,64
84366,1978,10,9,0,76,58,67
84366,1978,10,10,0.1,80,57,68.5
84366,1978,10,11,0.3,78,69,73.5
84366,1978,10,12,0,78,68,73
84366,1978,10,13,0,82,71,76.5
84366,1978,10,14,0.65,79,61,70
84366,1978,10,15,0,78,52,65
84366,1978,10,16,0,73,49,61
84366,1978,10,17,0,74,48,61
84366,1978,10,18,0.03,71,60,65.5
84366,1978,10,19,1.86,74,60,67
84366,1978,10,20,0,78,59,68.5
84366,1978,10,21,0,78,56,67
84366,1978,10,22,0,80,62,71
84366,1978,10,23,0,77,65,71
84366,1978,10,24,0,79,61,70
84366,1978,10,25,0,78,69,73.5
84366,1978,10,26,0.04,80,70,75
84366,1978,10,27,0,80,68,74
84366,1978,10,28,0,80,71,75.5
84366,1978,10,29,0.04,79,72,75.5
84366,1978,10,30,0,73,68,70.5
84366,1978,10,31,0.02,73,65,69
84366,1978,11,1,0,73,58,65.5
84366,1978,11,2,0,73,59,66
84366,1978,11,3,0,70,58,64
84366,1978,11,4,0,73,53,63
84366,1978,11,5,0,74,49,61.5
84366,1978,11,6,0,76,55,65.5
84366,1978,11,7,0,77,62,69.5
84366,1978,11,8,0,73,66,69.5
84366,1978,11,9,0,71,63,67
84366,1978,11,10,0,77,62,69.5
84366,1978,11,11,0,71,59,65
84366,1978,11,12,0,72,55,63.5
84366,1978,11,13,0.21,76,63,69.5
84366,1978,11,14,0.07,79,67,73
84366,1978,11,15,0,78,64,71
84366,1978,11,16,0,80,66,73
84366,1978,11,17,0,79,67,73
84366,1978,11,18,0,84,64,74
84366,1978,11,19,0,75,64,69.5
84366,1978,11,20,0.04,72,61,66.5
84366,1978,11,21,0,65,57,61
84366,1978,11,22,0,71,58,64.5
84366,1978,11,23,0,74,66,70
84366,1978,11,24,0,80,61,70.5
84366,1978,11,25,0,79,54,66.5
84366,1978,11,26,0,75,54,64.5
84366,1978,11,27,0,83,64,73.5
84366,1978,11,28,0,78,60,69
84366,1978,11,29,0,81,69,75
84366,1978,11,30,0.04,84,67,75.5
84366,1978,12,1,1.47,70,49,59.5
84366,1978,12,2,0,72,59,65.5
84366,1978,12,3,0,78,66,72
84366,1978,12,4,0,84,65,74.5
84366,1978,12,5,0.11,79,61,70
84366,1978,12,6,0,74,49,61.5
84366,1978,12,7,0,78,61,69.5
84366,1978,12,8,0,80,68,74
84366,1978,12,9,0,83,70,76.5
84366,1978,12,10,0.21,79,35,57
84366,1978,12,11,0,63,41,52
84366,1978,12,12,0.28,62,41,51.5
84366,1978,12,13,0,62,45,53.5
84366,1978,12,14,0,62,42,52
84366,1978,12,15,0,70,54,62
84366,1978,12,16,0,73,53,63
84366,1978,12,17,0,69,58,63.5
84366,1978,12,18,0,69,43,56
84366,1978,12,19,0.01,75,42,58.5
84366,1978,12,20,0,78,58,68
84366,1978,12,21,0,79,63,71
84366,1978,12,22,0,67,44,55.5
84366,1978,12,23,0,68,43,55.5
84366,1978,12,24,0.62,78,43,60.5
84366,1978,12,25,0,70,49,59.5
84366,1978,12,26,0,67,45,56
84366,1978,12,27,0,63,46,54.5
84366,1978,12,28,1,60,50,55
84366,1978,12,29,0.32,63,48,55.5
84366,1978,12,30,0,68,61,64.5
84366,1978,12,31,0,72,59,65.5
84366,1979,1,1,0,73,61,67
84366,1979,1,2,1.31,74,45,59.5
84366,1979,1,3,0,48,23,35.5
84366,1979,1,4,0,49,30,39.5
84366,1979,1,5,0,63,43,53
84366,1979,1,6,0,67,44,55.5
84366,1979,1,7,0.01,74,59,66.5
84366,1979,1,8,0.18,66,55,60.5
84366,1979,1,9,0,56,29,42.5
84366,1979,1,10,0,56,34,45
84366,1979,1,11,0,63,42,52.5
84366,1979,1,12,1.47,75,57,66
84366,1979,1,13,0.04,68,50,59
84366,1979,1,14,0,72,57,64.5
84366,1979,1,15,0,57,28,42.5
84366,1979,1,16,0,59,39,49
84366,1979,1,17,0,63,48,55.5
84366,1979,1,18,0,74,48,61
84366,1979,1,19,0,70,53,61.5
84366,1979,1,20,0,70,57,63.5
84366,1979,1,21,1.32,70,54,62
84366,1979,1,22,0,55,36,45.5
84366,1979,1,23,0,65,37,51
84366,1979,1,24,1.07,60,49,54.5
84366,1979,1,25,0,50,30,40
84366,1979,1,26,0,64,35,49.5
84366,1979,1,27,0.7,60,43,51.5
84366,1979,1,28,0.01,58,40,49
84366,1979,1,29,0,53,30,41.5
84366,1979,1,30,0,64,29,46.5
84366,1979,1,31,0.38,57,44,50.5
84366,1979,2,1,0,57,27,42
84366,1979,2,2,0,51,28,39.5
84366,1979,2,3,0,59,36,47.5
84366,1979,2,4,0.05,64,50,57
84366,1979,2,5,0,62,42,52
84366,1979,2,6,0.59,61,46,53.5
84366,1979,2,7,0.43,72,58,65
84366,1979,2,8,0,65,40,52.5
84366,1979,2,9,0,52,35,43.5
84366,1979,2,10,0,52,29,40.5
84366,1979,2,11,0,57,31,44
84366,1979,2,12,0,64,35,49.5
84366,1979,2,13,0,59,46,52.5
84366,1979,2,14,0,63,41,52
84366,1979,2,15,0,79,50,64.5
84366,1979,2,16,0,75,52,63.5
84366,1979,2,17,0,77,47,62
84366,1979,2,18,0.17,52,40,46
84366,1979,2,19,0.18,46,32,39
84366,1979,2,20,0,58,44,51
84366,1979,2,21,0.02,67,42,54.5
84366,1979,2,22,0.26,65,55,60
84366,1979,2,23,0.01,-99.9,58,-99.9
84366,1979,2,24,0.75,69,59,64
84366,1979,2,25,0.46,71,57,64
84366,1979,2,26,0,66,42,54
84366,1979,2,27,0,55,36,45.5
84366,1979,2,28,0,61,40,50.5
84366,1979,2,29,-99.99,-99.9,-99.9,-99.9
84366,1979,3,1,0,68,49,58.5
84366,1979,3,2,0,71,54,62.5
84366,1979,3,3,0,73,54,63.5
84366,1979,3,4,0,73,54,63.5
84366,1979,3,5,0,76,61,68.5
84366,1979,3,6,1.7,69,49,59
84366,1979,3,7,0,65,40,52.5
84366,1979,3,8,0.16,71,49,60
84366,1979,3,9,0,69,44,56.5
84366,1979,3,10,0,77,46,61.5
84366,1979,3,11,0.12,76,42,59
84366,1979,3,12,0,-99.9,43,-99.9
84366,1979,3,13,0,68,42,55
84366,1979,3,14,0,80,58,69
84366,1979,3,15,0,78,47,62.5
84366,1979,3,16,0,65,47,56
84366,1979,3,17,0,69,58,63.5
84366,1979,3,18,0,67,53,60
84366,1979,3,19,0,76,52,64
84366,1979,3,20,0,85,52,68.5
84366,1979,3,21,0,82,57,69.5
84366,1979,3,22,0,80,56,68
84366,1979,3,23,0,74,64,69
84366,1979,3,24,0,75,62,68.5
84366,1979,3,25,0,75,49,62
84366,1979,3,26,0,68,40,54
84366,1979,3,27,0,67,41,54
84366,1979,3,28,0,71,49,60
84366,1979,3,29,0,74,58,66
84366,1979,3,30,0,75,56,65.5
84366,1979,3,31,0,75,62,68.5
84366,1979,4,1,0,75,58,66.5
84366,1979,4,2,0,77,64,70.5
84366,1979,4,3,0,82,66,74
84366,1979,4,4,0,85,67,76
84366,1979,4,5,1.25,72,59,65.5
84366,1979,4,6,0,71,47,59
84366,1979,4,7,0,72,50,61
84366,1979,4,8,0,76,52,64
84366,1979,4,9,0.21,81,63,72
84366,1979,4,10,0,80,65,72.5
84366,1979,4,11,0,80,67,73.5
84366,1979,4,12,0,80,70,75
84366,1979,4,13,0,87,68,77.5
84366,1979,4,14,0.35,85,67,76
84366,1979,4,15,0,84,67,75.5
84366,1979,4,16,0,76,58,67
84366,1979,4,17,0,73,54,63.5
84366,1979,4,18,0,85,57,71
84366,1979,4,19,0,77,62,69.5
84366,1979,4,20,0,78,59,68.5
84366,1979,4,21,0,77,68,72.5
84366,1979,4,22,0,80,69,74.5
84366,1979,4,23,0,76,69,72.5
84366,1979,4,24,0,76,55,65.5
84366,1979,4,25,1.04,74,65,69.5
84366,1979,4,26,0,84,66,75
84366,1979,4,27,0.97,84,64,74
84366,1979,4,28,0.07,81,62,71.5
84366,1979,4,29,0,81,59,70
84366,1979,4,30,0,78,62,70
84366,1979,5,1,0,76,69,72.5
84366,1979,5,2,0,80,69,74.5
84366,1979,5,3,0,79,69,74
84366,1979,5,4,0,85,68,76.5
84366,1979,5,5,1,86,66,76
84366,1979,5,6,0.05,84,68,76
84366,1979,5,7,0.94,77,67,72
84366,1979,5,8,1.34,76,67,71.5
84366,1979,5,9,1.53,77,68,72.5
84366,1979,5,10,0.01,82,69,75.5
84366,1979,5,11,0.5,84,66,75
84366,1979,5,12,0.3,81,64,72.5
84366,1979,5,13,0,84,63,73.5
84366,1979,5,14,0.32,80,67,73.5
84366,1979,5,15,0.05,79,68,73.5
84366,1979,5,16,0,79,70,74.5
84366,1979,5,17,0,79,69,74
84366,1979,5,18,0,77,68,72.5
84366,1979,5,19,0,83,58,70.5
84366,1979,5,20,0,88,62,75
84366,1979,5,21,0,85,67,76
84366,1979,5,22,0,89,70,79.5
84366,1979,5,23,0,87,67,77
84366,1979,5,24,0.01,87,67,77
84366,1979,5,25,0,81,62,71.5
84366,1979,5,26,0,79,52,65.5
84366,1979,5,27,0,80,53,66.5
84366,1979,5,28,0,87,66,76.5
84366,1979,5,29,0,90,63,76.5
84366,1979,5,30,0,84,74,79
84366,1979,5,31,0,85,69,77
84366,1979,6,1,0.05,85,72,78.5
84366,1979,6,2,0,86,72,79
84366,1979,6,3,0,92,71,81.5
84366,1979,6,4,3.1,92,72,82
84366,1979,6,5,0.17,92,70,81
84366,1979,6,6,0,87,72,79.5
84366,1979,6,7,0,86,75,80.5
84366,1979,6,8,0,84,76,80
84366,1979,6,9,0,86,77,81.5
84366,1979,6,10,0,86,75,80.5
84366,1979,6,11,0,91,68,79.5
84366,1979,6,12,1.37,86,70,78
84366,1979,6,13,0,83,72,77.5
84366,1979,6,14,0.72,81,69,75
84366,1979,6,15,0.72,78,70,74
84366,1979,6,16,0.33,79,67,73
84366,1979,6,17,0,90,68,79
84366,1979,6,18,0,93,70,81.5
84366,1979,6,19,0,93,70,81.5
84366,1979,6,20,0,88,71,79.5
84366,1979,6,21,0,84,75,79.5
84366,1979,6,22,0.4,88,69,78.5
84366,1979,6,23,0.89,88,68,78
84366,1979,6,24,0,94,68,81
84366,1979,6,25,0.62,90,71,80.5
84366,1979,6,26,0.95,84,71,77.5
84366,1979,6,27,0,83,67,75
84366,1979,6,28,0,-99.9,74,-99.9
84366,1979,6,29,0,-99.9,72,-99.9
84366,1979,6,30,0,-99.9,72,-99.9
84366,1979,7,1,0,91,72,81.5
84366,1979,7,2,0,89,72,80.5
84366,1979,7,3,0,97,74,85.5
84366,1979,7,4,0,96,75,85.5
84366,1979,7,5,0.7,97,75,86
84366,1979,7,6,0,88,71,79.5
84366,1979,7,7,0,89,75,82
84366,1979,7,8,0.74,88,74,81
84366,1979,7,9,1.8,83,74,78.5
84366,1979,7,10,0.05,87,78,82.5
84366,1979,7,11,0.05,86,78,82
84366,1979,7,12,0.46,95,72,83.5
84366,1979,7,13,0.02,95,75,85
84366,1979,7,14,0,96,76,86
84366,1979,7,15,0,94,76,85
84366,1979,7,16,0,91,76,83.5
84366,1979,7,17,0,89,73,81
84366,1979,7,18,0,85,73,79
84366,1979,7,19,0.26,88,72,80
84366,1979,7,20,0.32,88,74,81
84366,1979,7,21,0,90,76,83
84366,1979,7,22,0,90,76,83
84366,1979,7,23,0,90,76,83
84366,1979,7,24,0.05,88,73,80.5
84366,1979,7,25,0,89,72,80.5
84366,1979,7,26,0,88,74,81
84366,1979,7,27,0,92,74,83
84366,1979,7,28,0,94,75,84.5
84366,1979,7,29,0,96,74,85
84366,1979,7,30,1.89,96,74,85
84366,1979,7,31,0.02,95,74,84.5
84366,1979,8,1,0.1,88,74,81
84366,1979,8,2,0,92,72,82
84366,1979,8,3,0,93,74,83.5
84366,1979,8,4,0,93,74,83.5
84366,1979,8,5,0,91,73,82
84366,1979,8,6,0.11,86,72,79
84366,1979,8,7,0,88,72,80
84366,1979,8,8,0,89,71,80
84366,1979,8,9,0,88,71,79.5
84366,1979,8,10,0,88,73,80.5
84366,1979,8,11,0,90,71,80.5
84366,1979,8,12,0.02,86,70,78
84366,1979,8,13,0.01,88,70,79
84366,1979,8,14,0,88,75,81.5
84366,1979,8,15,0,89,76,82.5
84366,1979,8,16,0,90,73,81.5
84366,1979,8,17,0.4,88,72,80
84366,1979,8,18,0.09,85,76,80.5
84366,1979,8,19,0.25,87,74,80.5
84366,1979,8,20,0,91,73,82
84366,1979,8,21,0,92,74,83
84366,1979,8,22,0,90,75,82.5
84366,1979,8,23,0,91,72,81.5
84366,1979,8,24,0.03,90,72,81
84366,1979,8,25,0.25,88,73,80.5
84366,1979,8,26,0,89,77,83
84366,1979,8,27,0,89,77,83
84366,1979,8,28,0,91,80,85.5
84366,1979,8,29,0,90,75,82.5
84366,1979,8,30,0,90,76,83
84366,1979,8,31,0,90,76,83
84366,1979,9,1,1.1,87,72,79.5
84366,1979,9,2,0.08,87,76,81.5
84366,1979,9,3,0.5,86,75,80.5
84366,1979,9,4,1.5,81,74,77.5
84366,1979,9,5,0.23,91,74,82.5
84366,1979,9,6,0,91,75,83
84366,1979,9,7,0,92,75,83.5
84366,1979,9,8,0.1,88,75,81.5
84366,1979,9,9,0.3,87,75,81
84366,1979,9,10,1.17,82,74,78
84366,1979,9,11,0.02,85,78,81.5
84366,1979,9,12,0,85,78,81.5
84366,1979,9,13,0,87,75,81
84366,1979,9,14,2.25,88,73,80.5
84366,1979,9,15,0.5,83,74,78.5
84366,1979,9,16,0.73,83,70,76.5
84366,1979,9,17,0.03,85,78,81.5
84366,1979,9,18,0,86,78,82
84366,1979,9,19,0,85,73,79
84366,1979,9,20,0,87,73,80
84366,1979,9,21,0.45,88,77,82.5
84366,1979,9,22,1.47,85,76,80.5
84366,1979,9,23,0.16,81,71,76
84366,1979,9,24,1.85,80,70,75
84366,1979,9,25,1.9,83,73,78
84366,1979,9,26,7.79,84,71,77.5
84366,1979,9,27,1.12,85,74,79.5
84366,1979,9,28,0.32,84,74,79
84366,1979,9,29,0.53,85,72,78.5
84366,1979,9,30,0.25,82,69,75.5
84366,1979,10,1,0.48,83,69,76
84366,1979,10,2,0,87,68,77.5
84366,1979,10,3,0,87,71,79
84366,1979,10,4,0,86,63,74.5
84366,1979,10,5,0,82,65,73.5
84366,1979,10,6,0,80,54,67
84366,1979,10,7,0,83,60,71.5
84366,1979,10,8,0,82,58,70
84366,1979,10,9,0,83,60,71.5
84366,1979,10,10,0,86,59,72.5
84366,1979,10,11,0.27,80,63,71.5
84366,1979,10,12,0,80,56,68
84366,1979,10,13,0,78,63,70.5
84366,1979,10,14,0,74,63,68.5
84366,1979,10,15,0,80,66,73
84366,1979,10,16,0.11,83,74,78.5
84366,1979,10,17,0,81,73,77
84366,1979,10,18,0,80,72,76
84366,1979,10,19,0,82,72,77
84366,1979,10,20,0,84,74,79
84366,1979,10,21,0,85,75,80
84366,1979,10,22,0,84,74,79
84366,1979,10,23,0,86,69,77.5
84366,1979,10,24,0,80,58,69
84366,1979,10,25,0,76,52,64
84366,1979,10,26,0,76,57,66.5
84366,1979,10,27,0,76,65,70.5
84366,1979,10,28,0,79,59,69
84366,1979,10,29,0,80,59,69.5
84366,1979,10,30,0,82,62,72
84366,1979,10,31,0,81,75,78
84366,1979,11,1,0.12,79,73,76
84366,1979,11,2,1.35,79,68,73.5
84366,1979,11,3,0.31,78,65,71.5
84366,1979,11,4,0,71,60,65.5
84366,1979,11,5,0,73,61,67
84366,1979,11,6,0,72,67,69.5
84366,1979,11,7,0,72,63,67.5
84366,1979,11,8,0,73,58,65.5
84366,1979,11,9,0,79,62,70.5
84366,1979,11,10,0,86,65,75.5
84366,1979,11,11,0,80,70,75
84366,1979,11,12,0.95,80,67,73.5
84366,1979,11,13,0,69,55,62
84366,1979,11,14,0,62,47,54.5
84366,1979,11,15,0,65,48,56.5
84366,1979,11,16,0,69,42,55.5
84366,1979,11,17,0,71,46,58.5
84366,1979,11,18,0,72,48,60
84366,1979,11,19,0,74,53,63.5
84366,1979,11,20,0,72,52,62
84366,1979,11,21,0,76,66,71
84366,1979,11,22,0,78,62,70
84366,1979,11,23,0,78,66,72
84366,1979,11,24,0,77,69,73
84366,1979,11,25,0,78,68,73
84366,1979,11,26,1.1,73,62,67.5
84366,1979,11,27,0,74,48,61
84366,1979,11,28,0.04,73,60,66.5
84366,1979,11,29,0,71,37,54
84366,1979,11,30,0,55,32,43.5
84366,1979,12,1,0,56,34,45
84366,1979,12,2,0,60,41,50.5
84366,1979,12,3,0,60,-99.9,-99.9
84366,1979,12,4,0,60,40,50
84366,1979,12,5,0,66,34,50
84366,1979,12,6,1.27,77,62,69.5
84366,1979,12,7,2.23,68,62,65
84366,1979,12,8,0,67,48,57.5
84366,1979,12,9,0,68,50,59
84366,1979,12,10,0,70,59,64.5
84366,1979,12,11,0,71,60,65.5
84366,1979,12,12,0,73,60,66.5
84366,1979,12,13,0,78,64,71
84366,1979,12,14,0,73,60,66.5
84366,1979,12,15,0.22,64,42,53
84366,1979,12,16,0.14,54,46,50
84366,1979,12,17,0,55,44,49.5
84366,1979,12,18,0,57,-99.9,-99.9
84366,1979,12,19,0,65,40,52.5
84366,1979,12,20,0,63,41,52
84366,1979,12,21,0,59,44,51.5
84366,1979,12,22,0.03,58,41,49.5
84366,1979,12,23,0,61,53,57
84366,1979,12,24,0.01,78,53,65.5
84366,1979,12,25,0.08,72,43,57.5
84366,1979,12,26,0,60,41,50.5
84366,1979,12,27,0,69,40,54.5
84366,1979,12,28,0,66,36,51
84366,1979,12,29,0,66,57,61.5
84366,1979,12,30,0.02,70,59,64.5
84366,1979,12,31,0,64,47,55.5
84366,1980,1,1,-99.99,-99.9,-99.9,-99.9
84366,1980,1,2,-99.99,-99.9,-99.9,-99.9
84366,1980,1,3,-99.99,-99.9,-99.9,-99.9
84366,1980,1,4,-99.99,-99.9,-99.9,-99.9
84366,1980,1,5,-99.99,-99.9,-99.9,-99.9
84366,1980,1,6,-99.99,-99.9,-99.9,-99.9
84366,1980,1,7,-99.99,-99.9,-99.9,-99.9
84366,1980,1,8,-99.99,-99.9,-99.9,-99.9
